,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,Y
10,0.01919393408231973,0.01508944611223692,0.015850858373353732,0.017405408406467204,0.025376443015033917,0.0172705749852278,0.014304239717960188,0.016759001122289924,0.013638003989482977,0.012932111372405908,0.009370922776140822,0.00975559459555922,0.01393939634284172,0.01352696470140341,0.015386872776735644,0.01403060718662133,0.013983018920301515,0.00895849113470254,0.006904264305231139,0.007316695946669394,0.01038217343543657,0.014819779269758027,0.016076902638372775,0.013522999012543446,0.010877884542934507,0.011135654318833454,0.01439941625059979,0.014760293936858265,0.01839683062146308,0.02082383220377293,0.023853618492800294,0.029108156232278304,0.02741480708906538,0.026780296871468046,0.026704948783128346,0.024341398222578248,0.020776243937453143,0.020665204649373603,0.024329501155998273,0.025293163548974262,0.027589297398904672,0.026966684247887257,0.0262885514528301,0.023318250496702497,0.023480843739961843,0.020514508472694204,0.02001086598747634,0.02411931964641917,0.024726070041996645,0.02530506061555421,0.02871158734627996,0.028580719613900518,0.034144581084457254,0.033093673536561646,0.033585418955199564,0.03280814393864284,0.03573878800617061,0.035607920273791144,0.03655571991132717,0.035572229074051304,0.031146520306309794,0.033125399047441495,0.031150485995169758,0.03435476259403636,0.03661123955536694,0.0365755483556271,0.035734822317310594,0.03219346216534541,0.04066020788141003,0.03843545643095933,0.04052537446017057,0.04101711987880852,0.03997414370863289,0.038257000432260074,0.03888357927213745,0.036904700531005724,0.03762249021466271,0.031348770438168916,0.02915574449859809,0.031963452211466375,0.028759175612599747,0.029274715164397613,0.02808104281754259,0.030226480490793628,0.029873534182255107,0.027831204419363653,0.032609859495643684,0.032558305540463905,0.03209431994384582,0.035536537874311436,0.03740041163850363,0.036460543378687565,0.036016386226369435,0.03569516542871076,0.034759262857754686,0.033831291664518565,0.031110829106569954,0.03039700511177293,0.031348770438168916,0.03362111015493943,0.03386301717539841
11,0.01508944611223692,0.015850858373353732,0.017405408406467204,0.025376443015033917,0.0172705749852278,0.014304239717960188,0.016759001122289924,0.013638003989482977,0.012932111372405908,0.009370922776140822,0.00975559459555922,0.01393939634284172,0.01352696470140341,0.015386872776735644,0.01403060718662133,0.013983018920301515,0.00895849113470254,0.006904264305231139,0.007316695946669394,0.01038217343543657,0.014819779269758027,0.016076902638372775,0.013522999012543446,0.010877884542934507,0.011135654318833454,0.01439941625059979,0.014760293936858265,0.01839683062146308,0.02082383220377293,0.023853618492800294,0.029108156232278304,0.02741480708906538,0.026780296871468046,0.026704948783128346,0.024341398222578248,0.020776243937453143,0.020665204649373603,0.024329501155998273,0.025293163548974262,0.027589297398904672,0.026966684247887257,0.0262885514528301,0.023318250496702497,0.023480843739961843,0.020514508472694204,0.02001086598747634,0.02411931964641917,0.024726070041996645,0.02530506061555421,0.02871158734627996,0.028580719613900518,0.034144581084457254,0.033093673536561646,0.033585418955199564,0.03280814393864284,0.03573878800617061,0.035607920273791144,0.03655571991132717,0.035572229074051304,0.031146520306309794,0.033125399047441495,0.031150485995169758,0.03435476259403636,0.03661123955536694,0.0365755483556271,0.035734822317310594,0.03219346216534541,0.04066020788141003,0.03843545643095933,0.04052537446017057,0.04101711987880852,0.03997414370863289,0.038257000432260074,0.03888357927213745,0.036904700531005724,0.03762249021466271,0.031348770438168916,0.02915574449859809,0.031963452211466375,0.028759175612599747,0.029274715164397613,0.02808104281754259,0.030226480490793628,0.029873534182255107,0.027831204419363653,0.032609859495643684,0.032558305540463905,0.03209431994384582,0.035536537874311436,0.03740041163850363,0.036460543378687565,0.036016386226369435,0.03569516542871076,0.034759262857754686,0.033831291664518565,0.031110829106569954,0.03039700511177293,0.031348770438168916,0.03362111015493943,0.03386301717539841,0.03546515547483173
12,0.015850858373353732,0.017405408406467204,0.025376443015033917,0.0172705749852278,0.014304239717960188,0.016759001122289924,0.013638003989482977,0.012932111372405908,0.009370922776140822,0.00975559459555922,0.01393939634284172,0.01352696470140341,0.015386872776735644,0.01403060718662133,0.013983018920301515,0.00895849113470254,0.006904264305231139,0.007316695946669394,0.01038217343543657,0.014819779269758027,0.016076902638372775,0.013522999012543446,0.010877884542934507,0.011135654318833454,0.01439941625059979,0.014760293936858265,0.01839683062146308,0.02082383220377293,0.023853618492800294,0.029108156232278304,0.02741480708906538,0.026780296871468046,0.026704948783128346,0.024341398222578248,0.020776243937453143,0.020665204649373603,0.024329501155998273,0.025293163548974262,0.027589297398904672,0.026966684247887257,0.0262885514528301,0.023318250496702497,0.023480843739961843,0.020514508472694204,0.02001086598747634,0.02411931964641917,0.024726070041996645,0.02530506061555421,0.02871158734627996,0.028580719613900518,0.034144581084457254,0.033093673536561646,0.033585418955199564,0.03280814393864284,0.03573878800617061,0.035607920273791144,0.03655571991132717,0.035572229074051304,0.031146520306309794,0.033125399047441495,0.031150485995169758,0.03435476259403636,0.03661123955536694,0.0365755483556271,0.035734822317310594,0.03219346216534541,0.04066020788141003,0.03843545643095933,0.04052537446017057,0.04101711987880852,0.03997414370863289,0.038257000432260074,0.03888357927213745,0.036904700531005724,0.03762249021466271,0.031348770438168916,0.02915574449859809,0.031963452211466375,0.028759175612599747,0.029274715164397613,0.02808104281754259,0.030226480490793628,0.029873534182255107,0.027831204419363653,0.032609859495643684,0.032558305540463905,0.03209431994384582,0.035536537874311436,0.03740041163850363,0.036460543378687565,0.036016386226369435,0.03569516542871076,0.034759262857754686,0.033831291664518565,0.031110829106569954,0.03039700511177293,0.031348770438168916,0.03362111015493943,0.03386301717539841,0.03546515547483173,0.037091087907424936
13,0.017405408406467204,0.025376443015033917,0.0172705749852278,0.014304239717960188,0.016759001122289924,0.013638003989482977,0.012932111372405908,0.009370922776140822,0.00975559459555922,0.01393939634284172,0.01352696470140341,0.015386872776735644,0.01403060718662133,0.013983018920301515,0.00895849113470254,0.006904264305231139,0.007316695946669394,0.01038217343543657,0.014819779269758027,0.016076902638372775,0.013522999012543446,0.010877884542934507,0.011135654318833454,0.01439941625059979,0.014760293936858265,0.01839683062146308,0.02082383220377293,0.023853618492800294,0.029108156232278304,0.02741480708906538,0.026780296871468046,0.026704948783128346,0.024341398222578248,0.020776243937453143,0.020665204649373603,0.024329501155998273,0.025293163548974262,0.027589297398904672,0.026966684247887257,0.0262885514528301,0.023318250496702497,0.023480843739961843,0.020514508472694204,0.02001086598747634,0.02411931964641917,0.024726070041996645,0.02530506061555421,0.02871158734627996,0.028580719613900518,0.034144581084457254,0.033093673536561646,0.033585418955199564,0.03280814393864284,0.03573878800617061,0.035607920273791144,0.03655571991132717,0.035572229074051304,0.031146520306309794,0.033125399047441495,0.031150485995169758,0.03435476259403636,0.03661123955536694,0.0365755483556271,0.035734822317310594,0.03219346216534541,0.04066020788141003,0.03843545643095933,0.04052537446017057,0.04101711987880852,0.03997414370863289,0.038257000432260074,0.03888357927213745,0.036904700531005724,0.03762249021466271,0.031348770438168916,0.02915574449859809,0.031963452211466375,0.028759175612599747,0.029274715164397613,0.02808104281754259,0.030226480490793628,0.029873534182255107,0.027831204419363653,0.032609859495643684,0.032558305540463905,0.03209431994384582,0.035536537874311436,0.03740041163850363,0.036460543378687565,0.036016386226369435,0.03569516542871076,0.034759262857754686,0.033831291664518565,0.031110829106569954,0.03039700511177293,0.031348770438168916,0.03362111015493943,0.03386301717539841,0.03546515547483173,0.037091087907424936,0.038534598652458896
14,0.025376443015033917,0.0172705749852278,0.014304239717960188,0.016759001122289924,0.013638003989482977,0.012932111372405908,0.009370922776140822,0.00975559459555922,0.01393939634284172,0.01352696470140341,0.015386872776735644,0.01403060718662133,0.013983018920301515,0.00895849113470254,0.006904264305231139,0.007316695946669394,0.01038217343543657,0.014819779269758027,0.016076902638372775,0.013522999012543446,0.010877884542934507,0.011135654318833454,0.01439941625059979,0.014760293936858265,0.01839683062146308,0.02082383220377293,0.023853618492800294,0.029108156232278304,0.02741480708906538,0.026780296871468046,0.026704948783128346,0.024341398222578248,0.020776243937453143,0.020665204649373603,0.024329501155998273,0.025293163548974262,0.027589297398904672,0.026966684247887257,0.0262885514528301,0.023318250496702497,0.023480843739961843,0.020514508472694204,0.02001086598747634,0.02411931964641917,0.024726070041996645,0.02530506061555421,0.02871158734627996,0.028580719613900518,0.034144581084457254,0.033093673536561646,0.033585418955199564,0.03280814393864284,0.03573878800617061,0.035607920273791144,0.03655571991132717,0.035572229074051304,0.031146520306309794,0.033125399047441495,0.031150485995169758,0.03435476259403636,0.03661123955536694,0.0365755483556271,0.035734822317310594,0.03219346216534541,0.04066020788141003,0.03843545643095933,0.04052537446017057,0.04101711987880852,0.03997414370863289,0.038257000432260074,0.03888357927213745,0.036904700531005724,0.03762249021466271,0.031348770438168916,0.02915574449859809,0.031963452211466375,0.028759175612599747,0.029274715164397613,0.02808104281754259,0.030226480490793628,0.029873534182255107,0.027831204419363653,0.032609859495643684,0.032558305540463905,0.03209431994384582,0.035536537874311436,0.03740041163850363,0.036460543378687565,0.036016386226369435,0.03569516542871076,0.034759262857754686,0.033831291664518565,0.031110829106569954,0.03039700511177293,0.031348770438168916,0.03362111015493943,0.03386301717539841,0.03546515547483173,0.037091087907424936,0.038534598652458896,0.03508048365541333
15,0.0172705749852278,0.014304239717960188,0.016759001122289924,0.013638003989482977,0.012932111372405908,0.009370922776140822,0.00975559459555922,0.01393939634284172,0.01352696470140341,0.015386872776735644,0.01403060718662133,0.013983018920301515,0.00895849113470254,0.006904264305231139,0.007316695946669394,0.01038217343543657,0.014819779269758027,0.016076902638372775,0.013522999012543446,0.010877884542934507,0.011135654318833454,0.01439941625059979,0.014760293936858265,0.01839683062146308,0.02082383220377293,0.023853618492800294,0.029108156232278304,0.02741480708906538,0.026780296871468046,0.026704948783128346,0.024341398222578248,0.020776243937453143,0.020665204649373603,0.024329501155998273,0.025293163548974262,0.027589297398904672,0.026966684247887257,0.0262885514528301,0.023318250496702497,0.023480843739961843,0.020514508472694204,0.02001086598747634,0.02411931964641917,0.024726070041996645,0.02530506061555421,0.02871158734627996,0.028580719613900518,0.034144581084457254,0.033093673536561646,0.033585418955199564,0.03280814393864284,0.03573878800617061,0.035607920273791144,0.03655571991132717,0.035572229074051304,0.031146520306309794,0.033125399047441495,0.031150485995169758,0.03435476259403636,0.03661123955536694,0.0365755483556271,0.035734822317310594,0.03219346216534541,0.04066020788141003,0.03843545643095933,0.04052537446017057,0.04101711987880852,0.03997414370863289,0.038257000432260074,0.03888357927213745,0.036904700531005724,0.03762249021466271,0.031348770438168916,0.02915574449859809,0.031963452211466375,0.028759175612599747,0.029274715164397613,0.02808104281754259,0.030226480490793628,0.029873534182255107,0.027831204419363653,0.032609859495643684,0.032558305540463905,0.03209431994384582,0.035536537874311436,0.03740041163850363,0.036460543378687565,0.036016386226369435,0.03569516542871076,0.034759262857754686,0.033831291664518565,0.031110829106569954,0.03039700511177293,0.031348770438168916,0.03362111015493943,0.03386301717539841,0.03546515547483173,0.037091087907424936,0.038534598652458896,0.03508048365541333,0.035909312627149886
16,0.014304239717960188,0.016759001122289924,0.013638003989482977,0.012932111372405908,0.009370922776140822,0.00975559459555922,0.01393939634284172,0.01352696470140341,0.015386872776735644,0.01403060718662133,0.013983018920301515,0.00895849113470254,0.006904264305231139,0.007316695946669394,0.01038217343543657,0.014819779269758027,0.016076902638372775,0.013522999012543446,0.010877884542934507,0.011135654318833454,0.01439941625059979,0.014760293936858265,0.01839683062146308,0.02082383220377293,0.023853618492800294,0.029108156232278304,0.02741480708906538,0.026780296871468046,0.026704948783128346,0.024341398222578248,0.020776243937453143,0.020665204649373603,0.024329501155998273,0.025293163548974262,0.027589297398904672,0.026966684247887257,0.0262885514528301,0.023318250496702497,0.023480843739961843,0.020514508472694204,0.02001086598747634,0.02411931964641917,0.024726070041996645,0.02530506061555421,0.02871158734627996,0.028580719613900518,0.034144581084457254,0.033093673536561646,0.033585418955199564,0.03280814393864284,0.03573878800617061,0.035607920273791144,0.03655571991132717,0.035572229074051304,0.031146520306309794,0.033125399047441495,0.031150485995169758,0.03435476259403636,0.03661123955536694,0.0365755483556271,0.035734822317310594,0.03219346216534541,0.04066020788141003,0.03843545643095933,0.04052537446017057,0.04101711987880852,0.03997414370863289,0.038257000432260074,0.03888357927213745,0.036904700531005724,0.03762249021466271,0.031348770438168916,0.02915574449859809,0.031963452211466375,0.028759175612599747,0.029274715164397613,0.02808104281754259,0.030226480490793628,0.029873534182255107,0.027831204419363653,0.032609859495643684,0.032558305540463905,0.03209431994384582,0.035536537874311436,0.03740041163850363,0.036460543378687565,0.036016386226369435,0.03569516542871076,0.034759262857754686,0.033831291664518565,0.031110829106569954,0.03039700511177293,0.031348770438168916,0.03362111015493943,0.03386301717539841,0.03546515547483173,0.037091087907424936,0.038534598652458896,0.03508048365541333,0.035909312627149886,0.03521531707665276
17,0.016759001122289924,0.013638003989482977,0.012932111372405908,0.009370922776140822,0.00975559459555922,0.01393939634284172,0.01352696470140341,0.015386872776735644,0.01403060718662133,0.013983018920301515,0.00895849113470254,0.006904264305231139,0.007316695946669394,0.01038217343543657,0.014819779269758027,0.016076902638372775,0.013522999012543446,0.010877884542934507,0.011135654318833454,0.01439941625059979,0.014760293936858265,0.01839683062146308,0.02082383220377293,0.023853618492800294,0.029108156232278304,0.02741480708906538,0.026780296871468046,0.026704948783128346,0.024341398222578248,0.020776243937453143,0.020665204649373603,0.024329501155998273,0.025293163548974262,0.027589297398904672,0.026966684247887257,0.0262885514528301,0.023318250496702497,0.023480843739961843,0.020514508472694204,0.02001086598747634,0.02411931964641917,0.024726070041996645,0.02530506061555421,0.02871158734627996,0.028580719613900518,0.034144581084457254,0.033093673536561646,0.033585418955199564,0.03280814393864284,0.03573878800617061,0.035607920273791144,0.03655571991132717,0.035572229074051304,0.031146520306309794,0.033125399047441495,0.031150485995169758,0.03435476259403636,0.03661123955536694,0.0365755483556271,0.035734822317310594,0.03219346216534541,0.04066020788141003,0.03843545643095933,0.04052537446017057,0.04101711987880852,0.03997414370863289,0.038257000432260074,0.03888357927213745,0.036904700531005724,0.03762249021466271,0.031348770438168916,0.02915574449859809,0.031963452211466375,0.028759175612599747,0.029274715164397613,0.02808104281754259,0.030226480490793628,0.029873534182255107,0.027831204419363653,0.032609859495643684,0.032558305540463905,0.03209431994384582,0.035536537874311436,0.03740041163850363,0.036460543378687565,0.036016386226369435,0.03569516542871076,0.034759262857754686,0.033831291664518565,0.031110829106569954,0.03039700511177293,0.031348770438168916,0.03362111015493943,0.03386301717539841,0.03546515547483173,0.037091087907424936,0.038534598652458896,0.03508048365541333,0.035909312627149886,0.03521531707665276,0.032942977359882275
18,0.013638003989482977,0.012932111372405908,0.009370922776140822,0.00975559459555922,0.01393939634284172,0.01352696470140341,0.015386872776735644,0.01403060718662133,0.013983018920301515,0.00895849113470254,0.006904264305231139,0.007316695946669394,0.01038217343543657,0.014819779269758027,0.016076902638372775,0.013522999012543446,0.010877884542934507,0.011135654318833454,0.01439941625059979,0.014760293936858265,0.01839683062146308,0.02082383220377293,0.023853618492800294,0.029108156232278304,0.02741480708906538,0.026780296871468046,0.026704948783128346,0.024341398222578248,0.020776243937453143,0.020665204649373603,0.024329501155998273,0.025293163548974262,0.027589297398904672,0.026966684247887257,0.0262885514528301,0.023318250496702497,0.023480843739961843,0.020514508472694204,0.02001086598747634,0.02411931964641917,0.024726070041996645,0.02530506061555421,0.02871158734627996,0.028580719613900518,0.034144581084457254,0.033093673536561646,0.033585418955199564,0.03280814393864284,0.03573878800617061,0.035607920273791144,0.03655571991132717,0.035572229074051304,0.031146520306309794,0.033125399047441495,0.031150485995169758,0.03435476259403636,0.03661123955536694,0.0365755483556271,0.035734822317310594,0.03219346216534541,0.04066020788141003,0.03843545643095933,0.04052537446017057,0.04101711987880852,0.03997414370863289,0.038257000432260074,0.03888357927213745,0.036904700531005724,0.03762249021466271,0.031348770438168916,0.02915574449859809,0.031963452211466375,0.028759175612599747,0.029274715164397613,0.02808104281754259,0.030226480490793628,0.029873534182255107,0.027831204419363653,0.032609859495643684,0.032558305540463905,0.03209431994384582,0.035536537874311436,0.03740041163850363,0.036460543378687565,0.036016386226369435,0.03569516542871076,0.034759262857754686,0.033831291664518565,0.031110829106569954,0.03039700511177293,0.031348770438168916,0.03362111015493943,0.03386301717539841,0.03546515547483173,0.037091087907424936,0.038534598652458896,0.03508048365541333,0.035909312627149886,0.03521531707665276,0.032942977359882275,0.031943623767166474
19,0.012932111372405908,0.009370922776140822,0.00975559459555922,0.01393939634284172,0.01352696470140341,0.015386872776735644,0.01403060718662133,0.013983018920301515,0.00895849113470254,0.006904264305231139,0.007316695946669394,0.01038217343543657,0.014819779269758027,0.016076902638372775,0.013522999012543446,0.010877884542934507,0.011135654318833454,0.01439941625059979,0.014760293936858265,0.01839683062146308,0.02082383220377293,0.023853618492800294,0.029108156232278304,0.02741480708906538,0.026780296871468046,0.026704948783128346,0.024341398222578248,0.020776243937453143,0.020665204649373603,0.024329501155998273,0.025293163548974262,0.027589297398904672,0.026966684247887257,0.0262885514528301,0.023318250496702497,0.023480843739961843,0.020514508472694204,0.02001086598747634,0.02411931964641917,0.024726070041996645,0.02530506061555421,0.02871158734627996,0.028580719613900518,0.034144581084457254,0.033093673536561646,0.033585418955199564,0.03280814393864284,0.03573878800617061,0.035607920273791144,0.03655571991132717,0.035572229074051304,0.031146520306309794,0.033125399047441495,0.031150485995169758,0.03435476259403636,0.03661123955536694,0.0365755483556271,0.035734822317310594,0.03219346216534541,0.04066020788141003,0.03843545643095933,0.04052537446017057,0.04101711987880852,0.03997414370863289,0.038257000432260074,0.03888357927213745,0.036904700531005724,0.03762249021466271,0.031348770438168916,0.02915574449859809,0.031963452211466375,0.028759175612599747,0.029274715164397613,0.02808104281754259,0.030226480490793628,0.029873534182255107,0.027831204419363653,0.032609859495643684,0.032558305540463905,0.03209431994384582,0.035536537874311436,0.03740041163850363,0.036460543378687565,0.036016386226369435,0.03569516542871076,0.034759262857754686,0.033831291664518565,0.031110829106569954,0.03039700511177293,0.031348770438168916,0.03362111015493943,0.03386301717539841,0.03546515547483173,0.037091087907424936,0.038534598652458896,0.03508048365541333,0.035909312627149886,0.03521531707665276,0.032942977359882275,0.031943623767166474,0.03466012063625509
20,0.009370922776140822,0.00975559459555922,0.01393939634284172,0.01352696470140341,0.015386872776735644,0.01403060718662133,0.013983018920301515,0.00895849113470254,0.006904264305231139,0.007316695946669394,0.01038217343543657,0.014819779269758027,0.016076902638372775,0.013522999012543446,0.010877884542934507,0.011135654318833454,0.01439941625059979,0.014760293936858265,0.01839683062146308,0.02082383220377293,0.023853618492800294,0.029108156232278304,0.02741480708906538,0.026780296871468046,0.026704948783128346,0.024341398222578248,0.020776243937453143,0.020665204649373603,0.024329501155998273,0.025293163548974262,0.027589297398904672,0.026966684247887257,0.0262885514528301,0.023318250496702497,0.023480843739961843,0.020514508472694204,0.02001086598747634,0.02411931964641917,0.024726070041996645,0.02530506061555421,0.02871158734627996,0.028580719613900518,0.034144581084457254,0.033093673536561646,0.033585418955199564,0.03280814393864284,0.03573878800617061,0.035607920273791144,0.03655571991132717,0.035572229074051304,0.031146520306309794,0.033125399047441495,0.031150485995169758,0.03435476259403636,0.03661123955536694,0.0365755483556271,0.035734822317310594,0.03219346216534541,0.04066020788141003,0.03843545643095933,0.04052537446017057,0.04101711987880852,0.03997414370863289,0.038257000432260074,0.03888357927213745,0.036904700531005724,0.03762249021466271,0.031348770438168916,0.02915574449859809,0.031963452211466375,0.028759175612599747,0.029274715164397613,0.02808104281754259,0.030226480490793628,0.029873534182255107,0.027831204419363653,0.032609859495643684,0.032558305540463905,0.03209431994384582,0.035536537874311436,0.03740041163850363,0.036460543378687565,0.036016386226369435,0.03569516542871076,0.034759262857754686,0.033831291664518565,0.031110829106569954,0.03039700511177293,0.031348770438168916,0.03362111015493943,0.03386301717539841,0.03546515547483173,0.037091087907424936,0.038534598652458896,0.03508048365541333,0.035909312627149886,0.03521531707665276,0.032942977359882275,0.031943623767166474,0.03466012063625509,0.036571582666767105
21,0.00975559459555922,0.01393939634284172,0.01352696470140341,0.015386872776735644,0.01403060718662133,0.013983018920301515,0.00895849113470254,0.006904264305231139,0.007316695946669394,0.01038217343543657,0.014819779269758027,0.016076902638372775,0.013522999012543446,0.010877884542934507,0.011135654318833454,0.01439941625059979,0.014760293936858265,0.01839683062146308,0.02082383220377293,0.023853618492800294,0.029108156232278304,0.02741480708906538,0.026780296871468046,0.026704948783128346,0.024341398222578248,0.020776243937453143,0.020665204649373603,0.024329501155998273,0.025293163548974262,0.027589297398904672,0.026966684247887257,0.0262885514528301,0.023318250496702497,0.023480843739961843,0.020514508472694204,0.02001086598747634,0.02411931964641917,0.024726070041996645,0.02530506061555421,0.02871158734627996,0.028580719613900518,0.034144581084457254,0.033093673536561646,0.033585418955199564,0.03280814393864284,0.03573878800617061,0.035607920273791144,0.03655571991132717,0.035572229074051304,0.031146520306309794,0.033125399047441495,0.031150485995169758,0.03435476259403636,0.03661123955536694,0.0365755483556271,0.035734822317310594,0.03219346216534541,0.04066020788141003,0.03843545643095933,0.04052537446017057,0.04101711987880852,0.03997414370863289,0.038257000432260074,0.03888357927213745,0.036904700531005724,0.03762249021466271,0.031348770438168916,0.02915574449859809,0.031963452211466375,0.028759175612599747,0.029274715164397613,0.02808104281754259,0.030226480490793628,0.029873534182255107,0.027831204419363653,0.032609859495643684,0.032558305540463905,0.03209431994384582,0.035536537874311436,0.03740041163850363,0.036460543378687565,0.036016386226369435,0.03569516542871076,0.034759262857754686,0.033831291664518565,0.031110829106569954,0.03039700511177293,0.031348770438168916,0.03362111015493943,0.03386301717539841,0.03546515547483173,0.037091087907424936,0.038534598652458896,0.03508048365541333,0.035909312627149886,0.03521531707665276,0.032942977359882275,0.031943623767166474,0.03466012063625509,0.036571582666767105,0.03835614265375964
